product_id,cust_id,method,quantity,date_of_purchase
350,12158,Mail,1,7/30/2018
363,57450,Web,3,2/13/2017
324,27349,Mail,2,12/29/2018
744,62109,Sales visit,2,10/26/2018
695,75222,Telephone,4,9/26/2018
670,95584,Mail,3,2/19/2018
455,87443,Web,3,11/15/2015
220,75131,Mail,2,11/22/2015
731,14986,Mail,2,6/3/2017
402,38446,Fax,1,10/2/2018
743,53728,Mail,1,10/18/2018
804,89556,Sales visit,1,2/24/2019
697,55533,Sales visit,2,11/2/2018
781,61205,Web,4,4/16/2017
325,96433,Telephone,3,5/18/2016
755,30157,Telephone,3,12/20/2018
382,65191,Telephone,4,1/3/2017
687,75956,Telephone,1,11/27/2017
883,70574,Telephone,3,3/11/2017
538,59352,Telephone,2,10/3/2018
167,11585,Sales visit,4,1/12/2019
112,73700,Web,2,2/6/2016
114,45667,Mail,1,6/20/2018
295,10457,Web,2,9/13/2016
258,58121,Telephone,3,7/22/2017
133,26991,Sales visit,4,11/3/2018
488,30504,Sales visit,4,6/2/2016
386,95527,Sales visit,3,8/9/2017
459,99583,Fax,4,12/12/2017
771,30719,Sales visit,3,9/17/2016
361,67326,Fax,3,12/13/2015
492,32914,Telephone,3,12/17/2017
581,91810,Web,4,12/20/2017
551,21466,Web,4,3/21/2016
335,74361,Fax,1,1/14/2018
750,73032,Telephone,1,12/27/2017
636,12116,Sales visit,3,3/29/2016
957,51623,Mail,1,4/17/2017
717,85546,Web,1,6/24/2016
825,77429,Sales visit,2,4/9/2019
708,52528,Fax,4,3/22/2016
571,49923,Web,4,6/3/2016
976,36159,Web,1,6/10/2017
313,90568,Mail,4,1/2/2018
909,79240,Fax,1,5/24/2015
127,12114,Sales visit,3,4/8/2018
756,11406,Sales visit,2,5/9/2017
995,65302,Sales visit,2,5/2/2016
535,44658,Sales visit,4,1/2/2016
858,69436,Telephone,1,8/10/2016
520,33177,Sales visit,3,12/4/2016
733,34888,Web,3,10/16/2015
538,87737,Sales visit,1,11/1/2016
499,69436,Sales visit,4,2/28/2019
282,59384,Fax,1,5/2/2016
950,74159,Sales visit,4,5/31/2018
247,32191,Telephone,1,1/4/2016
507,66887,Web,3,2/1/2019
154,97980,Mail,3,1/16/2019
845,81536,Telephone,1,3/17/2016
871,42077,Fax,1,9/27/2017
281,96890,Fax,3,11/3/2018
915,30129,Web,2,7/24/2015
229,85712,Mail,3,8/25/2016
333,17788,Web,1,8/5/2017
525,19569,Telephone,2,5/9/2018
726,88035,Web,1,4/23/2018
157,72812,Web,1,4/7/2017
803,15699,Telephone,2,5/21/2016
999,86897,Fax,4,12/25/2018
466,48012,Telephone,2,7/20/2018
755,38240,Mail,2,9/22/2017
915,43220,Web,4,4/15/2015
732,75249,Mail,1,12/23/2016
551,58359,Web,1,1/6/2018
506,44543,Telephone,1,10/12/2018
271,69384,Mail,3,11/22/2017
549,36554,Mail,1,5/19/2017
227,45508,Fax,1,1/4/2019
430,86622,Telephone,1,10/17/2016
521,28368,Fax,1,5/1/2015
491,18026,Fax,3,12/25/2015
700,82177,Telephone,2,5/30/2018
220,30802,Mail,1,4/12/2019
581,61348,Mail,1,7/4/2018
255,83451,Sales visit,1,6/4/2016
274,34681,Telephone,2,6/2/2018
354,52972,Web,2,8/11/2016
378,53314,Fax,1,9/10/2018
526,83134,Fax,1,11/11/2015
999,12078,Fax,2,8/27/2017
492,35130,Telephone,4,1/29/2018
321,12218,Sales visit,2,1/2/2017
906,74159,Telephone,1,9/15/2018
756,44616,Fax,1,12/22/2018
404,92455,Fax,2,2/15/2019
775,27428,Sales visit,1,12/20/2015
517,40005,Sales visit,3,8/31/2016
113,81444,Mail,3,6/11/2018
118,88346,Telephone,4,8/10/2017
502,87232,Telephone,2,10/5/2015
702,82521,Web,4,11/28/2017
129,21523,Web,4,3/19/2016
205,36518,Mail,2,8/21/2015
695,19261,Mail,3,3/23/2017
750,58126,Telephone,1,11/26/2017
397,60438,Mail,1,1/19/2018
793,60112,Telephone,2,2/7/2019
722,82239,Mail,4,7/7/2018
938,10345,Telephone,3,8/24/2018
179,19404,Mail,1,7/28/2015
731,87657,Telephone,1,2/1/2017
639,10811,Fax,2,4/16/2015
693,63585,Fax,2,6/11/2016
633,74062,Sales visit,1,11/7/2017
398,24491,Sales visit,4,3/3/2016
395,71678,Fax,1,2/6/2019
669,82476,Web,3,4/29/2015
669,62109,Web,4,6/27/2017
643,26505,Telephone,1,5/8/2016
693,40087,Mail,1,1/29/2017
846,42879,Fax,1,9/26/2018
923,24242,Mail,3,9/23/2017
973,54235,Telephone,1,10/21/2018
832,26560,Mail,2,7/18/2015
371,13058,Web,3,7/21/2015
747,55677,Web,1,10/25/2016
555,95584,Fax,3,5/22/2015
605,68606,Telephone,4,4/3/2016
454,74062,Web,1,7/13/2015
470,21971,Web,1,12/16/2016
979,17090,Telephone,2,11/22/2017
227,80834,Fax,4,11/29/2018
452,24454,Sales visit,3,8/14/2015
518,67426,Sales visit,4,1/12/2019
579,95857,Mail,1,11/9/2018
387,94690,Sales visit,2,11/2/2018
428,22125,Web,1,9/28/2016
335,18663,Fax,4,2/9/2016
447,17154,Fax,4,5/23/2015
870,84520,Fax,4,2/28/2016
864,30468,Telephone,2,12/3/2015
539,82470,Mail,1,3/13/2017
381,76154,Fax,1,4/3/2019
953,28012,Web,2,11/11/2017
971,34543,Telephone,2,4/20/2018
282,71559,Web,2,12/16/2016
535,93978,Telephone,4,11/19/2015
381,52978,Web,2,8/20/2017
814,35345,Web,4,3/18/2019
958,35117,Fax,4,9/17/2015
520,72106,Mail,4,2/28/2017
665,54152,Fax,4,6/10/2015
892,80255,Sales visit,4,11/26/2015
748,30130,Mail,3,1/6/2019
300,70036,Mail,4,4/5/2019
511,98335,Mail,3,3/25/2019
961,13938,Telephone,2,5/20/2016
811,67537,Telephone,1,8/16/2017
446,30468,Mail,1,12/22/2018
979,96878,Telephone,1,5/21/2018
257,53728,Telephone,2,12/18/2016
462,84596,Sales visit,2,2/21/2016
623,65702,Sales visit,1,3/8/2016
530,54235,Sales visit,4,7/3/2017
581,86429,Mail,2,10/3/2015
791,79043,Fax,3,2/5/2017
372,20613,Fax,2,12/20/2017
549,78738,Web,2,10/13/2018
275,37770,Fax,1,8/8/2016
566,31601,Web,2,8/27/2018
780,79616,Sales visit,1,8/6/2017
560,98119,Fax,2,10/21/2016
546,76732,Sales visit,1,8/23/2017
743,84332,Fax,3,8/17/2016
724,24015,Web,4,9/22/2017
198,63099,Mail,3,1/27/2018
707,24845,Mail,4,5/19/2016
708,86277,Sales visit,3,10/14/2017
885,51073,Sales visit,4,8/23/2018
532,55144,Sales visit,1,2/23/2016
643,59352,Fax,3,3/28/2018
265,68606,Mail,2,6/2/2015
112,20567,Fax,3,2/9/2017
517,10363,Telephone,1,10/12/2015
249,85669,Mail,4,3/6/2019
201,49263,Fax,4,12/3/2015
101,17941,Web,3,2/7/2016
777,69420,Telephone,2,9/19/2018
376,72106,Telephone,4,8/26/2016
760,16860,Fax,3,12/30/2018
196,76185,Telephone,2,10/31/2016
899,36778,Sales visit,1,4/30/2017
344,61673,Web,2,6/23/2017
858,85712,Telephone,4,5/15/2016
591,49983,Fax,4,10/1/2015
434,16445,Fax,1,1/1/2016
474,94082,Sales visit,3,5/9/2017
473,31601,Web,2,6/22/2016
256,24242,Web,4,8/22/2015
491,67639,Mail,1,3/23/2019
114,38697,Sales visit,2,6/13/2018
664,24854,Sales visit,3,3/12/2019
574,15006,Mail,1,8/30/2015
890,46572,Web,3,4/1/2019
495,45201,Telephone,3,9/25/2018
806,56684,Sales visit,2,3/12/2018
503,39183,Fax,3,4/30/2018
547,57910,Fax,2,8/6/2016
980,55206,Web,3,7/8/2016
276,12996,Telephone,4,2/9/2019
532,50029,Sales visit,4,7/16/2017
953,19726,Fax,4,10/21/2018
703,46048,Mail,1,9/15/2015
986,10411,Mail,2,10/21/2016
539,30983,Mail,1,8/19/2017
895,77614,Web,2,7/13/2015
728,28928,Telephone,1,2/22/2019
858,91958,Sales visit,1,7/7/2018
438,28151,Fax,2,9/19/2015
898,10652,Mail,1,10/14/2018
699,68620,Sales visit,3,8/25/2017
989,71846,Web,3,3/26/2016
897,19672,Telephone,4,4/4/2019
339,40685,Telephone,3,12/11/2018
187,45654,Mail,1,12/1/2018
884,10398,Telephone,3,2/9/2019
299,96173,Telephone,1,4/29/2016
515,12715,Mail,1,11/30/2018
312,32914,Web,1,11/23/2017
303,94534,Telephone,1,8/18/2016
605,23827,Telephone,4,5/23/2015
694,39577,Web,2,5/30/2015
315,51312,Web,4,11/20/2015
407,88696,Sales visit,2,9/11/2018
760,70434,Web,2,12/11/2016
465,65573,Telephone,2,5/3/2018
151,27167,Sales visit,1,2/18/2019
790,52839,Fax,1,3/20/2017
233,41188,Web,3,2/20/2019
141,96391,Mail,2,12/8/2018
915,43132,Mail,3,11/23/2015
463,60824,Telephone,1,7/10/2018
629,34288,Web,4,10/19/2015
872,13855,Web,1,5/16/2018
686,65065,Telephone,1,3/19/2018
420,12380,Sales visit,1,6/27/2016
704,19978,Web,4,3/5/2017
175,64297,Sales visit,2,2/25/2018
845,12724,Telephone,4,1/1/2019
270,85430,Fax,3,11/2/2016
424,95564,Mail,4,7/25/2015
495,14221,Sales visit,3,2/9/2018
481,87610,Sales visit,2,2/8/2018
904,60824,Telephone,1,9/14/2015
418,66038,Telephone,4,9/16/2016
183,70090,Web,4,7/10/2016
414,33855,Mail,1,1/25/2016
927,90588,Sales visit,4,5/20/2018
681,25841,Telephone,1,8/14/2015
706,45428,Fax,4,2/12/2017
194,12242,Web,1,5/6/2018
767,76613,Mail,4,5/18/2017
970,22201,Web,1,2/19/2019
566,85438,Sales visit,4,4/17/2015
520,73023,Sales visit,4,9/6/2016
169,28862,Telephone,1,6/11/2018
601,60939,Mail,3,2/25/2017
315,32848,Web,4,7/28/2018
367,19569,Fax,2,8/7/2018
382,89242,Sales visit,2,3/26/2017
318,89833,Sales visit,3,5/22/2018
598,91089,Mail,4,3/9/2019
691,87856,Web,4,10/18/2018
455,52642,Sales visit,3,8/22/2016
144,70341,Fax,1,9/9/2017
545,81398,Telephone,3,9/12/2015
109,82381,Sales visit,2,7/7/2018
774,58497,Web,4,2/18/2016
379,82470,Sales visit,3,2/21/2018
543,71815,Fax,1,6/12/2016
897,32297,Sales visit,1,8/3/2018
985,85430,Telephone,3,9/17/2016
676,85326,Web,4,7/18/2018
786,14875,Mail,3,7/27/2015
901,20390,Telephone,1,7/13/2015
353,80552,Mail,1,4/16/2017
162,71644,Mail,3,2/6/2016
123,99247,Telephone,2,9/23/2017
109,18642,Web,4,1/7/2019
398,53435,Mail,1,8/10/2017
872,69493,Sales visit,2,10/20/2016
586,99680,Fax,3,5/11/2016
506,86856,Web,4,4/16/2018
731,79043,Fax,2,10/8/2015
944,22912,Mail,2,6/30/2015
531,15373,Web,3,7/16/2018
133,61022,Mail,1,1/29/2017
719,79179,Web,4,2/13/2016
835,28464,Sales visit,1,2/14/2016
142,68620,Telephone,3,9/27/2016
117,34681,Telephone,1,9/30/2015
220,58171,Web,2,11/5/2018
750,66384,Telephone,3,12/25/2015
384,18772,Fax,4,11/1/2015
317,23232,Mail,2,8/23/2015
323,20156,Telephone,4,10/14/2015
670,19462,Web,2,3/6/2019
545,60997,Sales visit,4,2/11/2016
672,30069,Telephone,1,4/19/2017
924,40241,Sales visit,2,3/7/2017
124,17788,Mail,2,1/7/2019
556,39577,Web,2,5/19/2017
211,11463,Fax,3,2/11/2018
413,28690,Fax,2,12/10/2015
741,34600,Web,2,1/14/2018
153,86737,Sales visit,3,6/19/2018
487,69785,Fax,3,8/27/2016
813,16755,Web,3,8/25/2016
554,47503,Telephone,4,8/17/2015
456,22483,Telephone,2,9/15/2016
801,48813,Mail,1,6/9/2017
274,74159,Mail,1,4/2/2018
335,53934,Telephone,3,3/18/2017
522,59576,Sales visit,1,7/16/2015
576,78063,Web,2,5/2/2016
266,48813,Sales visit,1,2/12/2016
618,15657,Mail,2,2/6/2017
978,44069,Web,2,10/3/2016
632,58325,Telephone,4,2/22/2017
921,45160,Web,1,3/25/2017
540,68234,Mail,2,4/4/2017
759,24695,Fax,3,12/14/2015
244,90677,Web,2,2/24/2017
406,27035,Fax,2,12/14/2017
533,46094,Mail,4,6/4/2018
589,56670,Web,3,2/15/2016
893,71318,Fax,4,2/8/2018
896,70423,Sales visit,3,2/3/2018
420,55292,Web,2,5/16/2016
763,94322,Sales visit,2,10/26/2017
106,31721,Web,1,1/4/2017
901,19978,Mail,2,4/5/2016
578,91304,Fax,3,11/7/2015
559,36159,Telephone,2,8/8/2018
504,12801,Telephone,3,11/29/2016
218,70834,Web,2,1/23/2017
113,93831,Sales visit,1,3/16/2018
103,55461,Mail,2,4/4/2019
263,57417,Web,2,7/16/2015
973,78599,Telephone,3,11/2/2015
832,84352,Fax,3,10/7/2016
430,35885,Sales visit,2,6/23/2016
675,24855,Telephone,2,1/2/2019
124,87560,Sales visit,2,10/16/2017
663,48816,Fax,4,10/9/2017
757,27792,Fax,4,6/27/2018
888,42682,Sales visit,1,2/26/2017
325,36936,Telephone,2,6/3/2015
857,15373,Web,3,8/4/2015
747,88080,Sales visit,3,6/10/2015
237,84476,Fax,3,5/17/2016
931,78167,Telephone,1,2/5/2018
453,45052,Telephone,1,5/12/2018
835,28690,Sales visit,4,3/30/2017
379,67935,Mail,2,6/20/2018
341,98454,Sales visit,3,11/9/2015
918,63057,Fax,3,4/24/2016
963,99732,Web,4,12/4/2015
302,69567,Sales visit,4,1/28/2019
257,20656,Fax,4,3/8/2019
586,76005,Telephone,1,4/27/2018
754,90114,Web,1,3/1/2019
967,57387,Mail,4,8/13/2016
453,86991,Sales visit,3,12/10/2015
877,18914,Fax,1,8/12/2018
468,86208,Fax,2,11/23/2018
117,91495,Web,3,8/12/2018
196,66064,Fax,2,8/4/2015
815,63093,Fax,2,6/26/2017
463,88338,Telephone,1,12/14/2018
244,95425,Mail,4,6/28/2015
250,47761,Telephone,3,12/9/2015
655,16568,Mail,3,7/28/2018
493,55138,Fax,1,10/3/2016
254,88739,Sales visit,3,2/3/2017
819,22730,Sales visit,2,9/17/2016
908,51073,Mail,2,11/2/2017
893,94742,Telephone,1,5/25/2016
419,36068,Telephone,4,6/12/2016
421,39183,Mail,4,12/26/2017
295,57783,Mail,2,7/30/2015
455,13093,Web,2,5/11/2018
406,94247,Mail,1,9/15/2017
974,58033,Mail,4,5/17/2016
675,67172,Sales visit,4,8/30/2017
199,73257,Mail,2,1/20/2019
663,68577,Mail,2,12/5/2018
943,80755,Fax,1,10/7/2015
407,74926,Fax,3,12/6/2018
461,86788,Telephone,4,6/6/2015
381,38167,Telephone,3,8/9/2016
570,68694,Web,2,12/22/2015
530,54154,Fax,3,5/15/2018
191,31974,Mail,2,7/9/2017
281,67104,Web,4,1/17/2018
781,51312,Web,3,8/15/2017
959,89887,Mail,2,4/5/2017
406,86126,Sales visit,1,7/6/2015
920,41223,Sales visit,3,9/17/2018
298,66883,Fax,1,3/31/2019
200,72232,Mail,2,5/10/2017
721,27187,Telephone,1,4/24/2017
825,49875,Telephone,4,2/21/2018
341,87856,Web,4,10/25/2015
795,69031,Sales visit,3,8/7/2015
514,48182,Mail,2,6/28/2016
349,88223,Mail,4,10/13/2015
828,59877,Fax,3,5/17/2016
373,45339,Mail,1,8/4/2015
835,37795,Telephone,4,11/15/2017
610,12241,Mail,2,1/31/2018
271,45740,Telephone,4,12/15/2017
315,16502,Web,2,11/13/2016
456,87376,Web,3,10/25/2018
491,33719,Web,2,4/18/2017
877,53801,Fax,1,12/20/2015
896,88185,Sales visit,2,11/23/2018
420,78193,Mail,3,2/24/2016
728,15412,Fax,1,4/4/2018
285,44857,Fax,1,2/10/2018
914,97356,Fax,1,5/9/2017
230,71807,Web,1,11/3/2016
487,11419,Web,4,2/14/2016
368,39160,Fax,1,1/28/2017
724,62085,Web,1,2/14/2016
820,38194,Web,2,1/12/2019
645,70982,Fax,1,10/15/2016
816,19261,Sales visit,3,6/11/2017
322,88037,Fax,2,1/9/2019
263,43751,Telephone,2,9/27/2016
912,18960,Fax,1,9/18/2017
406,33671,Sales visit,3,8/29/2018
290,18297,Sales visit,3,2/18/2019
300,71611,Sales visit,1,11/5/2016
912,87232,Mail,3,10/1/2015
936,49694,Web,2,10/20/2017
976,74219,Sales visit,2,12/29/2016
954,36642,Fax,2,11/11/2015
990,45211,Telephone,1,4/20/2017
447,99196,Telephone,1,9/10/2017
800,37156,Sales visit,4,5/24/2016
323,83515,Telephone,2,3/17/2019
898,24205,Telephone,1,3/30/2018
334,63093,Telephone,3,2/9/2017
360,91089,Telephone,2,12/17/2016
366,39636,Telephone,2,8/27/2017
315,69461,Telephone,2,10/11/2018
904,54170,Mail,1,1/2/2018
658,64132,Telephone,3,3/4/2018
824,49983,Fax,3,2/18/2018
309,54921,Telephone,3,1/16/2019
639,87971,Fax,3,11/19/2017
673,93177,Web,4,4/3/2018
976,11203,Fax,2,10/16/2015
330,73023,Sales visit,4,4/29/2016
130,49666,Mail,1,8/15/2018
494,21153,Web,3,12/9/2018
800,85288,Web,2,11/7/2017
124,60605,Sales visit,3,4/18/2015
227,53316,Sales visit,1,5/12/2015
225,39584,Sales visit,4,9/1/2018
346,11585,Web,2,11/18/2016
229,87926,Mail,2,6/7/2017
227,23827,Fax,3,8/29/2017
684,33671,Web,3,9/18/2017
222,71547,Sales visit,1,7/27/2017
757,14678,Web,2,2/28/2017
103,80281,Web,4,1/26/2019
214,86208,Fax,2,8/18/2016
764,21555,Web,4,2/26/2018
704,25213,Sales visit,1,11/22/2017
674,19856,Fax,1,5/16/2015
735,27035,Telephone,4,8/13/2017
304,36085,Mail,3,5/14/2015
482,33346,Sales visit,2,10/11/2016
491,85559,Sales visit,1,12/4/2018
653,66461,Web,1,8/9/2015
741,45104,Mail,4,1/20/2018
967,48955,Web,3,4/3/2018
793,25152,Mail,3,6/28/2017
860,51613,Mail,3,10/28/2018
128,25684,Fax,1,6/22/2015
111,34854,Sales visit,3,6/9/2018
742,74159,Telephone,4,7/26/2018
265,18647,Mail,4,3/31/2017
785,69086,Mail,1,9/23/2018
920,76724,Sales visit,2,12/12/2015
842,67126,Mail,2,12/26/2018
779,80192,Web,1,2/1/2018
350,50090,Sales visit,3,8/10/2015
932,63265,Sales visit,2,3/4/2017
858,36963,Sales visit,4,10/22/2018
750,39707,Mail,1,3/30/2019
960,43127,Web,2,4/2/2016
688,79855,Web,4,6/9/2018
574,28665,Sales visit,2,5/24/2016
335,31601,Sales visit,4,12/10/2018
856,91481,Web,2,5/29/2018
721,38615,Web,2,11/30/2017
299,49014,Sales visit,4,3/7/2016
151,81860,Mail,1,7/15/2018
863,55677,Web,3,10/7/2016
711,41770,Sales visit,2,3/25/2018
876,33927,Mail,2,5/21/2015
632,56534,Fax,4,3/3/2019
206,65940,Web,2,12/3/2017
452,75305,Web,3,10/13/2017
711,94397,Mail,2,3/2/2016
113,48714,Mail,4,3/12/2016
195,43715,Telephone,3,6/20/2017
879,44566,Mail,1,8/13/2016
125,95406,Mail,2,12/24/2015
751,37984,Sales visit,1,9/10/2017
978,78773,Telephone,2,10/30/2018
273,15699,Sales visit,1,4/8/2017
495,57387,Web,1,9/10/2015
252,86697,Mail,1,7/6/2017
444,69829,Mail,3,10/14/2017
506,33719,Mail,1,1/26/2016
760,22315,Fax,1,7/21/2018
243,78193,Web,2,11/29/2018
900,77638,Fax,4,4/29/2015
751,49361,Sales visit,2,12/11/2016
927,39256,Web,4,5/25/2016
883,92132,Web,1,7/7/2018
974,84885,Sales visit,1,6/3/2018
859,90212,Fax,4,12/2/2016
404,53499,Fax,4,7/12/2018
735,99370,Sales visit,1,6/16/2018
488,49576,Fax,4,8/22/2016
747,27645,Sales visit,1,3/25/2018
776,88080,Fax,3,8/15/2017
719,12845,Fax,2,12/6/2018
689,58467,Telephone,3,7/24/2018
743,53835,Web,3,9/28/2018
314,73492,Web,1,6/13/2018
187,52386,Mail,2,6/8/2017
612,97032,Fax,3,12/16/2017
351,40005,Mail,2,7/18/2015
452,27645,Sales visit,1,3/25/2017
415,71678,Mail,2,4/11/2018
589,44543,Telephone,2,3/26/2019
229,85898,Mail,3,1/26/2019
492,51112,Mail,1,12/18/2016
125,67386,Sales visit,2,1/25/2017
381,22730,Telephone,2,7/25/2018
918,60939,Sales visit,4,5/28/2016
536,24308,Web,2,3/15/2017
156,14062,Fax,2,2/5/2018
332,71815,Telephone,4,11/2/2017
693,65407,Telephone,3,1/7/2019
695,67282,Sales visit,3,11/2/2016
606,54389,Web,3,4/24/2017
952,89807,Telephone,4,12/25/2018
899,19840,Web,4,7/10/2017
188,55461,Telephone,3,5/5/2015
444,82190,Web,4,9/28/2018
429,85652,Web,1,11/8/2016
386,27202,Sales visit,3,12/8/2015
249,29886,Sales visit,4,7/31/2015
446,97258,Mail,3,10/13/2015
930,85080,Mail,4,10/5/2016
150,92616,Web,1,1/31/2018
365,75559,Web,1,9/27/2018
262,84090,Telephone,1,1/21/2019
357,86277,Fax,4,2/2/2017
339,35345,Telephone,1,9/2/2016
370,24454,Fax,2,3/26/2019
741,44352,Sales visit,4,9/26/2015
211,56433,Sales visit,2,6/13/2016
350,57416,Telephone,2,9/5/2018
286,94907,Sales visit,3,11/4/2015
895,32655,Web,1,12/20/2016
131,95050,Mail,4,4/23/2018
592,97351,Mail,1,9/14/2016
634,11580,Sales visit,1,4/1/2019
926,44089,Sales visit,3,5/9/2015
370,34888,Fax,3,1/19/2019
161,68782,Fax,3,2/17/2017
969,25222,Fax,1,8/23/2017
363,95596,Telephone,2,3/24/2016
413,10899,Fax,3,6/20/2016
241,47476,Sales visit,3,12/9/2015
625,47475,Mail,3,10/19/2016
257,83899,Telephone,2,7/23/2018
871,19161,Mail,3,9/8/2018
896,81319,Telephone,4,1/24/2016
598,55835,Sales visit,3,10/1/2017
884,30889,Telephone,2,6/28/2016
540,83899,Web,2,10/17/2016
821,16693,Web,1,5/24/2015
628,55519,Mail,4,1/21/2017
372,89415,Fax,3,8/23/2015
770,84966,Fax,1,4/16/2016
766,63147,Sales visit,3,12/14/2017
818,48816,Mail,2,4/4/2016
552,24967,Telephone,1,2/26/2016
687,83487,Web,1,8/16/2015
733,33770,Web,1,6/4/2015
312,18280,Mail,4,6/22/2016
512,96680,Telephone,3,7/8/2018
340,77845,Sales visit,1,3/31/2017
241,11402,Telephone,2,8/2/2016
131,51290,Fax,2,2/2/2016
999,12886,Fax,1,12/25/2017
263,13218,Mail,2,2/6/2017
876,62151,Mail,1,11/10/2017
300,61188,Fax,1,8/18/2015
312,48955,Telephone,2,10/23/2016
117,78072,Web,1,11/14/2015
937,53314,Fax,1,6/12/2015
461,75172,Web,3,10/11/2015
355,75305,Fax,1,10/16/2015
349,78599,Mail,2,5/24/2017
996,13855,Sales visit,1,5/8/2018
832,18597,Fax,3,10/14/2016
224,52662,Telephone,4,3/10/2019
126,81703,Web,3,10/6/2015
901,69031,Fax,3,6/1/2015
295,12922,Fax,1,8/4/2016
143,82381,Web,3,12/28/2018
486,67104,Mail,1,6/4/2016
625,42018,Mail,1,5/10/2017
118,72074,Fax,4,2/21/2016
881,72371,Web,3,3/27/2017
685,96878,Sales visit,1,6/22/2017
325,31691,Mail,4,5/24/2018
335,43127,Sales visit,1,2/9/2019
241,59535,Sales visit,2,8/15/2015
909,53499,Web,4,1/1/2017
518,63920,Sales visit,4,12/18/2018
857,96391,Fax,4,3/24/2019
626,35840,Fax,4,12/22/2018
622,43119,Web,3,6/26/2015
748,35245,Sales visit,1,12/7/2016
768,28156,Telephone,4,2/2/2017
183,48813,Web,2,8/25/2016
384,92650,Fax,3,1/18/2016
933,25684,Web,3,8/20/2018
131,17090,Mail,2,2/13/2016
345,85326,Mail,2,6/26/2015
474,21147,Telephone,4,8/13/2018
156,87232,Sales visit,1,2/16/2019
920,83451,Mail,2,9/18/2018
593,92212,Mail,2,12/23/2015
121,85430,Web,3,11/20/2015
216,29190,Telephone,1,2/14/2016
252,56534,Fax,1,1/21/2017
586,53499,Web,3,9/19/2018
298,98681,Fax,2,1/21/2017
391,88801,Web,4,7/21/2015
232,40678,Fax,1,8/24/2015
642,42018,Fax,1,3/5/2017
939,24973,Fax,4,7/28/2016
424,89484,Telephone,1,7/17/2017
417,86126,Sales visit,4,6/2/2015
891,64132,Fax,2,10/9/2016
744,94060,Fax,2,3/26/2018
833,50732,Mail,3,2/4/2019
450,11580,Mail,1,7/2/2017
391,37655,Fax,3,12/25/2015
441,12235,Web,4,11/5/2015
846,67329,Mail,3,1/27/2016
894,82177,Mail,4,3/16/2018
189,62164,Sales visit,1,5/9/2017
598,42379,Mail,2,12/30/2015
675,99196,Web,4,8/27/2016
740,34439,Telephone,4,8/14/2015
736,95559,Sales visit,1,12/16/2015
908,31620,Sales visit,2,1/28/2016
133,75617,Sales visit,2,7/16/2016
767,70982,Fax,1,2/27/2017
892,46435,Mail,2,4/20/2018
241,65191,Fax,1,1/27/2018
917,18497,Mail,2,3/9/2018
141,94907,Mail,3,6/4/2018
746,94615,Mail,2,9/19/2018
804,72790,Sales visit,4,11/10/2017
508,96539,Telephone,2,10/20/2016
195,45844,Telephone,4,12/10/2016
567,79155,Mail,4,3/8/2017
436,37027,Sales visit,3,12/12/2018
366,89828,Mail,3,5/27/2018
477,92759,Fax,2,12/3/2018
124,47761,Telephone,3,8/13/2018
518,22912,Mail,2,5/12/2016
511,24308,Fax,2,7/13/2017
331,36027,Mail,2,6/13/2017
920,12076,Telephone,4,4/7/2019
424,76514,Web,2,10/21/2016
625,54609,Mail,2,3/29/2019
992,11203,Fax,1,4/16/2018
217,86208,Sales visit,4,8/6/2017
972,13365,Telephone,2,12/22/2017
622,48816,Mail,4,2/11/2016
991,91829,Fax,4,4/4/2017
142,69461,Mail,4,5/5/2017
292,75172,Mail,3,8/1/2016
147,36027,Fax,2,12/21/2015
836,31601,Web,3,11/25/2015
690,69086,Telephone,3,12/25/2016
630,89082,Sales visit,4,9/13/2017
162,34681,Web,1,7/27/2018
396,16942,Telephone,2,7/14/2016
442,93302,Web,2,7/26/2018
461,10457,Telephone,1,5/12/2017
743,32062,Telephone,4,1/27/2019
181,78773,Web,4,6/17/2015
536,69498,Web,4,5/5/2018
935,11900,Fax,3,7/16/2016
725,61831,Web,4,6/5/2015
530,56534,Mail,2,8/19/2017
969,33177,Sales visit,2,5/16/2015
323,22730,Web,4,10/1/2018
664,79549,Sales visit,3,4/1/2018
514,87336,Telephone,1,9/17/2015
176,47208,Web,1,8/5/2015
840,68991,Mail,3,4/11/2017
727,32914,Web,3,7/14/2016
189,66698,Mail,1,12/5/2015
759,10668,Sales visit,3,6/20/2018
345,29864,Fax,1,2/23/2018
902,90009,Telephone,4,2/16/2016
668,87376,Sales visit,3,4/30/2015
504,14678,Sales visit,4,7/1/2016
409,59011,Telephone,2,4/6/2017
484,93583,Web,1,7/25/2015
921,17844,Web,4,5/13/2017
810,71559,Fax,3,12/4/2016
181,41821,Web,2,8/8/2018
593,57387,Mail,1,12/22/2015
127,31995,Fax,2,4/6/2019
173,86152,Sales visit,3,5/13/2018
441,53160,Mail,4,4/13/2017
664,19509,Sales visit,1,11/6/2017
640,36217,Telephone,2,3/20/2019
140,35229,Sales visit,1,8/20/2017
853,42379,Web,3,10/15/2017
817,52980,Telephone,3,7/19/2017
824,38082,Fax,3,3/19/2017
823,28502,Fax,2,7/23/2016
895,11402,Fax,2,11/28/2018
529,58930,Telephone,2,6/17/2017
500,20256,Mail,4,6/26/2016
561,82470,Telephone,1,8/18/2018
200,22458,Web,3,2/11/2016
267,92887,Web,1,5/25/2018
745,31911,Fax,2,1/12/2016
963,59345,Sales visit,2,2/13/2019
